id x y status inf_cout
3057 990 727 SUSCEPTIBLE 0
3058 847 603 SUSCEPTIBLE 1
3059 323 474 SUSCEPTIBLE 1
3060 472 274 SUSCEPTIBLE 0
3061 660 588 SUSCEPTIBLE 0
3062 353 989 SUSCEPTIBLE 0
3063 958 691 SUSCEPTIBLE 1
3064 155 643 SUSCEPTIBLE 0
3065 844 125 SUSCEPTIBLE 0
3066 916 260 SUSCEPTIBLE 0
3067 148 512 SUSCEPTIBLE 1
3068 945 526 SUSCEPTIBLE 1
3069 981 873 SUSCEPTIBLE 1
3070 582 354 SUSCEPTIBLE 0
3071 803 491 SUSCEPTIBLE 1
3072 534 155 SUSCEPTIBLE 1
3073 99 954 SUSCEPTIBLE 0
3074 704 195 SUSCEPTIBLE 2
3075 907 499 SUSCEPTIBLE 2
3076 460 911 SUSCEPTIBLE 2
3077 504 396 SUSCEPTIBLE 1
3078 92 928 SUSCEPTIBLE 0
3079 376 347 SUSCEPTIBLE 1
3080 2 722 SUSCEPTIBLE 2
3081 583 238 SUSCEPTIBLE 1
3082 639 975 SUSCEPTIBLE 1
3083 958 374 SUSCEPTIBLE 0
3084 286 448 SUSCEPTIBLE 1
3085 421 234 SUSCEPTIBLE 0
3086 791 767 SUSCEPTIBLE 0
3087 459 939 SUSCEPTIBLE 1
3088 693 530 SUSCEPTIBLE 0
3089 453 599 SUSCEPTIBLE 1
3090 214 106 SUSCEPTIBLE 0
3091 486 408 SUSCEPTIBLE 1
3092 195 601 SUSCEPTIBLE 3
3093 748 317 SUSCEPTIBLE 0
3094 95 557 SUSCEPTIBLE 0
3095 71 95 SUSCEPTIBLE 0
3096 959 829 SUSCEPTIBLE 0
3097 503 14 SUSCEPTIBLE 0
3098 125 946 SUSCEPTIBLE 0
3099 556 128 SUSCEPTIBLE 1
3100 706 942 SUSCEPTIBLE 0
3101 142 382 SUSCEPTIBLE 1
3102 985 887 SUSCEPTIBLE 1
3103 705 661 SUSCEPTIBLE 0
3104 761 443 SUSCEPTIBLE 1
3105 705 835 SUSCEPTIBLE 0
3106 746 67 SUSCEPTIBLE 2
3107 353 455 SUSCEPTIBLE 0
3108 280 816 SUSCEPTIBLE 2
3109 415 850 SUSCEPTIBLE 1
3110 304 514 SUSCEPTIBLE 0
3111 292 14 SUSCEPTIBLE 2
3112 759 7 SUSCEPTIBLE 1
3113 561 433 SUSCEPTIBLE 0
3114 207 287 SUSCEPTIBLE 2
3115 571 314 SUSCEPTIBLE 1
3116 922 931 SUSCEPTIBLE 0
3117 265 791 SUSCEPTIBLE 0
3118 238 694 SUSCEPTIBLE 0
3119 332 201 SUSCEPTIBLE 0
3120 786 685 SUSCEPTIBLE 1
3121 447 848 SUSCEPTIBLE 1
3122 136 53 SUSCEPTIBLE 0
3123 71 644 SUSCEPTIBLE 0
3124 769 744 SUSCEPTIBLE 0
3125 833 295 SUSCEPTIBLE 0
3126 929 891 SUSCEPTIBLE 0
3127 811 77 SUSCEPTIBLE 0
3128 57 366 SUSCEPTIBLE 0
3129 842 184 SUSCEPTIBLE 1
3130 917 580 SUSCEPTIBLE 1
3131 225 759 SUSCEPTIBLE 0
3132 771 772 SUSCEPTIBLE 1
3133 163 342 SUSCEPTIBLE 1
3134 644 337 SUSCEPTIBLE 0
3135 485 594 SUSCEPTIBLE 0
3136 322 139 SUSCEPTIBLE 1
3137 792 380 SUSCEPTIBLE 0
3138 959 704 SUSCEPTIBLE 1
3139 101 247 SUSCEPTIBLE 0
3140 21 930 SUSCEPTIBLE 0
3141 697 769 SUSCEPTIBLE 0
3142 313 326 SUSCEPTIBLE 0
3143 281 204 SUSCEPTIBLE 0
3144 884 343 SUSCEPTIBLE 1
3145 722 14 SUSCEPTIBLE 1
3146 535 965 SUSCEPTIBLE 1
3147 214 393 SUSCEPTIBLE 1
3148 433 205 SUSCEPTIBLE 1
3149 974 760 SUSCEPTIBLE 0
3150 921 395 SUSCEPTIBLE 0
3151 103 464 SUSCEPTIBLE 0
3152 526 473 SUSCEPTIBLE 1
3153 840 139 SUSCEPTIBLE 0
3154 105 630 SUSCEPTIBLE 0
3155 527 827 SUSCEPTIBLE 0
3156 751 258 SUSCEPTIBLE 0
3157 935 8 SUSCEPTIBLE 0
3158 130 515 SUSCEPTIBLE 1
3159 262 221 SUSCEPTIBLE 1
3160 755 175 SUSCEPTIBLE 1
3161 314 929 SUSCEPTIBLE 1
3162 805 201 SUSCEPTIBLE 0
3163 752 607 SUSCEPTIBLE 1
3164 289 98 SUSCEPTIBLE 0
3165 551 615 SUSCEPTIBLE 1
3166 663 410 SUSCEPTIBLE 2
3167 208 241 SUSCEPTIBLE 0
3168 670 476 SUSCEPTIBLE 1
3169 819 37 SUSCEPTIBLE 1
3170 477 403 SUSCEPTIBLE 0
3171 531 419 SUSCEPTIBLE 0
3172 24 670 SUSCEPTIBLE 1
3173 282 122 SUSCEPTIBLE 0
3174 130 94 SUSCEPTIBLE 1
3175 54 82 SUSCEPTIBLE 0
3176 159 907 SUSCEPTIBLE 2
3177 663 637 SUSCEPTIBLE 0
3178 165 605 SUSCEPTIBLE 0
3179 477 993 SUSCEPTIBLE 1
3180 756 836 SUSCEPTIBLE 0
3181 554 207 SUSCEPTIBLE 1
3182 301 584 SUSCEPTIBLE 1
3183 939 418 SUSCEPTIBLE 0
3184 326 844 SUSCEPTIBLE 1
3185 234 922 SUSCEPTIBLE 2
3186 662 457 SUSCEPTIBLE 1
3187 975 374 SUSCEPTIBLE 0
3188 211 310 SUSCEPTIBLE 0
3189 629 2 SUSCEPTIBLE 0
3190 490 364 SUSCEPTIBLE 0
3191 453 262 SUSCEPTIBLE 1
3192 331 486 SUSCEPTIBLE 2
3193 409 534 SUSCEPTIBLE 1
3194 816 500 SUSCEPTIBLE 1
3195 467 432 SUSCEPTIBLE 1
3196 332 622 SUSCEPTIBLE 0
3197 343 917 SUSCEPTIBLE 0
3198 268 922 SUSCEPTIBLE 1
3199 335 107 SUSCEPTIBLE 1
3200 115 148 SUSCEPTIBLE 0
3201 286 855 SUSCEPTIBLE 1
3202 357 859 SUSCEPTIBLE 0
3203 820 130 SUSCEPTIBLE 1
3204 500 453 SUSCEPTIBLE 1
3205 686 754 SUSCEPTIBLE 1
3206 846 512 SUSCEPTIBLE 1
3207 147 807 SUSCEPTIBLE 1
3208 485 13 SUSCEPTIBLE 1
3209 860 688 SUSCEPTIBLE 0
3210 372 544 SUSCEPTIBLE 0
3211 493 434 SUSCEPTIBLE 1
3212 256 14 SUSCEPTIBLE 1
3213 700 759 SUSCEPTIBLE 0
3214 215 453 SUSCEPTIBLE 1
3215 790 459 SUSCEPTIBLE 0
3216 112 940 SUSCEPTIBLE 0
3217 193 851 SUSCEPTIBLE 0
3218 396 465 SUSCEPTIBLE 1
3219 214 119 SUSCEPTIBLE 0
3220 26 819 SUSCEPTIBLE 1
3221 329 325 SUSCEPTIBLE 1
3222 778 450 SUSCEPTIBLE 1
3223 352 103 SUSCEPTIBLE 0
3224 70 253 SUSCEPTIBLE 0
3225 699 435 SUSCEPTIBLE 1
3226 945 11 SUSCEPTIBLE 0
3227 650 568 SUSCEPTIBLE 0
3228 458 610 SUSCEPTIBLE 1
3229 935 600 SUSCEPTIBLE 1
3230 202 532 SUSCEPTIBLE 1
3231 983 9 SUSCEPTIBLE 0
3232 194 923 SUSCEPTIBLE 0
3233 322 306 SUSCEPTIBLE 1
3234 638 798 SUSCEPTIBLE 1
3235 55 322 SUSCEPTIBLE 0
3236 515 917 SUSCEPTIBLE 1
3237 355 546 SUSCEPTIBLE 0
3238 132 610 SUSCEPTIBLE 1
3239 619 320 SUSCEPTIBLE 0
3240 802 223 SUSCEPTIBLE 0
3241 293 407 SUSCEPTIBLE 1
3242 924 876 SUSCEPTIBLE 0
3243 301 834 SUSCEPTIBLE 1
3244 569 818 SUSCEPTIBLE 0
3245 645 706 SUSCEPTIBLE 2
3246 485 321 SUSCEPTIBLE 0
3247 332 879 SUSCEPTIBLE 2
3248 648 335 SUSCEPTIBLE 0
3249 462 574 SUSCEPTIBLE 1
3250 649 9 SUSCEPTIBLE 1
3251 770 347 SUSCEPTIBLE 1
3252 609 194 SUSCEPTIBLE 1
3253 788 56 SUSCEPTIBLE 0
3254 955 266 SUSCEPTIBLE 1
3255 622 837 SUSCEPTIBLE 0
3256 577 763 SUSCEPTIBLE 1
3257 996 921 SUSCEPTIBLE 1
3258 759 829 SUSCEPTIBLE 2
3259 616 739 SUSCEPTIBLE 0
3260 177 807 SUSCEPTIBLE 0
3261 416 766 SUSCEPTIBLE 2
3262 361 894 SUSCEPTIBLE 1
3263 52 816 SUSCEPTIBLE 2
3264 312 930 SUSCEPTIBLE 1
3265 406 760 SUSCEPTIBLE 0
3266 591 900 SUSCEPTIBLE 1
3267 125 206 SUSCEPTIBLE 1
3268 871 283 SUSCEPTIBLE 1
3269 759 383 SUSCEPTIBLE 0
3270 880 80 SUSCEPTIBLE 0
3271 462 264 SUSCEPTIBLE 0
3272 545 614 SUSCEPTIBLE 1
3273 375 280 SUSCEPTIBLE 2
3274 100 661 SUSCEPTIBLE 0
3275 629 468 SUSCEPTIBLE 0
3276 54 588 SUSCEPTIBLE 1
3277 386 83 SUSCEPTIBLE 1
3278 871 930 SUSCEPTIBLE 1
3279 909 774 SUSCEPTIBLE 1
3280 54 361 SUSCEPTIBLE 1
3281 237 194 SUSCEPTIBLE 0
3282 499 123 SUSCEPTIBLE 1
3283 618 47 SUSCEPTIBLE 0
3284 702 280 SUSCEPTIBLE 1
3285 83 309 SUSCEPTIBLE 0
3286 168 325 SUSCEPTIBLE 2
3287 972 249 SUSCEPTIBLE 1
3288 509 224 SUSCEPTIBLE 0
3289 418 366 SUSCEPTIBLE 2
3290 544 639 SUSCEPTIBLE 0
3291 405 788 SUSCEPTIBLE 0
3292 99 885 SUSCEPTIBLE 1
3293 830 276 SUSCEPTIBLE 1
3294 53 834 SUSCEPTIBLE 2
3295 854 319 SUSCEPTIBLE 0
3296 889 921 SUSCEPTIBLE 1
3297 971 945 SUSCEPTIBLE 0
3298 292 87 SUSCEPTIBLE 0
3299 768 435 SUSCEPTIBLE 0
3300 250 24 SUSCEPTIBLE 1
3301 257 148 SUSCEPTIBLE 1
3302 627 214 SUSCEPTIBLE 2
3303 467 834 SUSCEPTIBLE 0
3304 297 250 SUSCEPTIBLE 0
3305 430 341 SUSCEPTIBLE 0
3306 291 279 SUSCEPTIBLE 1
3307 940 27 SUSCEPTIBLE 0
3308 605 572 SUSCEPTIBLE 1
3309 49 159 SUSCEPTIBLE 0
3310 274 516 SUSCEPTIBLE 0
3311 79 964 SUSCEPTIBLE 2
3312 939 136 SUSCEPTIBLE 1
3313 796 33 SUSCEPTIBLE 1
3314 48 343 SUSCEPTIBLE 0
3315 370 102 SUSCEPTIBLE 0
3316 443 477 SUSCEPTIBLE 0
3317 219 771 SUSCEPTIBLE 1
3318 288 783 SUSCEPTIBLE 0
3319 425 439 SUSCEPTIBLE 0
3320 575 680 SUSCEPTIBLE 0
3321 902 573 SUSCEPTIBLE 1
3322 916 122 SUSCEPTIBLE 0
3323 314 199 SUSCEPTIBLE 0
3324 12 412 SUSCEPTIBLE 0
3325 894 248 SUSCEPTIBLE 1
3326 882 426 SUSCEPTIBLE 0
3327 9 442 SUSCEPTIBLE 0
3328 434 922 SUSCEPTIBLE 0
3329 496 800 SUSCEPTIBLE 1
3330 340 998 SUSCEPTIBLE 1
3331 533 476 SUSCEPTIBLE 1
3332 976 978 SUSCEPTIBLE 0
3333 566 553 SUSCEPTIBLE 0
3334 569 950 SUSCEPTIBLE 1
3335 393 932 SUSCEPTIBLE 1
3336 117 972 SUSCEPTIBLE 2
3337 752 914 SUSCEPTIBLE 1
3338 101 624 SUSCEPTIBLE 1
3339 916 284 SUSCEPTIBLE 0
3340 701 87 SUSCEPTIBLE 2
3341 602 496 SUSCEPTIBLE 1
3342 216 770 SUSCEPTIBLE 0
3343 285 26 SUSCEPTIBLE 0
3344 336 674 SUSCEPTIBLE 1
3345 832 659 SUSCEPTIBLE 0
3346 345 674 SUSCEPTIBLE 1
3347 116 255 SUSCEPTIBLE 3
3348 943 174 SUSCEPTIBLE 0
3349 201 108 SUSCEPTIBLE 1
3350 873 847 SUSCEPTIBLE 1
3351 186 902 SUSCEPTIBLE 0
3352 510 779 SUSCEPTIBLE 1
3353 183 705 SUSCEPTIBLE 1
3354 99 181 SUSCEPTIBLE 0
3355 861 994 SUSCEPTIBLE 1
3356 699 276 SUSCEPTIBLE 0
3357 253 296 SUSCEPTIBLE 2
3358 416 73 SUSCEPTIBLE 1
3359 976 704 SUSCEPTIBLE 1
3360 983 65 SUSCEPTIBLE 1
3361 489 902 SUSCEPTIBLE 2
3362 203 946 SUSCEPTIBLE 0
3363 839 715 SUSCEPTIBLE 1
3364 412 712 SUSCEPTIBLE 0
3365 727 672 SUSCEPTIBLE 1
3366 225 582 SUSCEPTIBLE 0
3367 815 972 SUSCEPTIBLE 0
3368 996 104 SUSCEPTIBLE 1
3369 68 107 SUSCEPTIBLE 0
3370 541 383 SUSCEPTIBLE 1
3371 629 390 SUSCEPTIBLE 2
3372 956 292 SUSCEPTIBLE 0
3373 595 227 SUSCEPTIBLE 0
3374 528 320 SUSCEPTIBLE 1
3375 700 84 SUSCEPTIBLE 0
3376 717 795 SUSCEPTIBLE 1
3377 313 902 SUSCEPTIBLE 1
3378 661 628 SUSCEPTIBLE 1
3379 25 914 SUSCEPTIBLE 1
3380 207 657 SUSCEPTIBLE 0
3381 571 526 SUSCEPTIBLE 0
3382 585 446 SUSCEPTIBLE 0
3383 584 914 SUSCEPTIBLE 0
3384 425 526 SUSCEPTIBLE 1
3385 429 428 SUSCEPTIBLE 1
3386 220 223 SUSCEPTIBLE 1
3387 322 275 SUSCEPTIBLE 1
3388 240 590 SUSCEPTIBLE 1
3389 622 573 SUSCEPTIBLE 1
3390 801 516 SUSCEPTIBLE 1
3391 665 86 SUSCEPTIBLE 0
3392 922 443 SUSCEPTIBLE 1
3393 362 449 SUSCEPTIBLE 1
3394 856 918 SUSCEPTIBLE 0
3395 17 515 SUSCEPTIBLE 2
3396 752 553 SUSCEPTIBLE 1
3397 792 891 SUSCEPTIBLE 1
3398 934 83 SUSCEPTIBLE 0
3399 811 551 SUSCEPTIBLE 2
3400 807 202 SUSCEPTIBLE 1
3401 371 880 SUSCEPTIBLE 1
3402 720 203 SUSCEPTIBLE 1
3403 373 403 SUSCEPTIBLE 0
3404 547 141 SUSCEPTIBLE 1
3405 29 52 SUSCEPTIBLE 0
3406 854 929 SUSCEPTIBLE 1
3407 597 822 SUSCEPTIBLE 1
3408 278 714 SUSCEPTIBLE 0
3409 711 657 SUSCEPTIBLE 0
3410 515 611 SUSCEPTIBLE 0
3411 540 939 SUSCEPTIBLE 2
3412 842 358 SUSCEPTIBLE 0
3413 898 514 SUSCEPTIBLE 0
3414 560 26 SUSCEPTIBLE 0
3415 706 814 SUSCEPTIBLE 1
3416 40 56 SUSCEPTIBLE 1
3417 313 75 SUSCEPTIBLE 0
3418 254 219 SUSCEPTIBLE 1
3419 233 349 SUSCEPTIBLE 0
3420 832 497 SUSCEPTIBLE 1
3421 817 346 SUSCEPTIBLE 0
3422 997 766 SUSCEPTIBLE 0
3423 952 166 SUSCEPTIBLE 0
3424 292 650 SUSCEPTIBLE 0
3425 333 810 SUSCEPTIBLE 1
3426 748 712 SUSCEPTIBLE 1
3427 509 743 SUSCEPTIBLE 1
3428 148 567 SUSCEPTIBLE 2
3429 334 261 SUSCEPTIBLE 1
3430 830 321 SUSCEPTIBLE 2
3431 923 199 SUSCEPTIBLE 1
3432 262 139 SUSCEPTIBLE 0
3433 388 293 SUSCEPTIBLE 1
3434 172 734 SUSCEPTIBLE 1
3435 275 479 SUSCEPTIBLE 1
3436 47 407 SUSCEPTIBLE 1
3437 59 439 SUSCEPTIBLE 0
3438 419 570 SUSCEPTIBLE 0
3439 332 829 SUSCEPTIBLE 0
3440 615 120 SUSCEPTIBLE 0
3441 356 153 SUSCEPTIBLE 1
3442 640 878 SUSCEPTIBLE 1
3443 685 828 SUSCEPTIBLE 0
3444 813 46 SUSCEPTIBLE 0
3445 990 151 SUSCEPTIBLE 1
3446 721 351 SUSCEPTIBLE 1
3447 225 916 SUSCEPTIBLE 1
3448 465 270 SUSCEPTIBLE 1
3449 860 821 SUSCEPTIBLE 1
3450 408 668 SUSCEPTIBLE 1
3451 498 401 SUSCEPTIBLE 1
3452 441 283 SUSCEPTIBLE 0
3453 434 507 SUSCEPTIBLE 0
3454 387 530 SUSCEPTIBLE 1
3455 666 920 SUSCEPTIBLE 0
3456 910 770 SUSCEPTIBLE 0
3457 650 517 SUSCEPTIBLE 2
3458 702 929 SUSCEPTIBLE 1
3459 361 124 SUSCEPTIBLE 0
3460 53 289 SUSCEPTIBLE 1
3461 805 376 SUSCEPTIBLE 1
3462 625 340 SUSCEPTIBLE 0
3463 597 441 SUSCEPTIBLE 0
3464 563 771 SUSCEPTIBLE 1
3465 707 486 SUSCEPTIBLE 0
3466 416 900 SUSCEPTIBLE 1
3467 118 630 SUSCEPTIBLE 1
3468 919 671 SUSCEPTIBLE 1
3469 924 253 SUSCEPTIBLE 0
3470 929 522 SUSCEPTIBLE 2
3471 555 48 SUSCEPTIBLE 1
3472 78 257 SUSCEPTIBLE 1
3473 220 306 SUSCEPTIBLE 1
3474 594 294 SUSCEPTIBLE 0
3475 817 881 SUSCEPTIBLE 1
3476 469 365 SUSCEPTIBLE 0
3477 830 58 SUSCEPTIBLE 1
3478 814 777 SUSCEPTIBLE 0
3479 558 72 SUSCEPTIBLE 1
3480 653 325 SUSCEPTIBLE 1
3481 323 25 SUSCEPTIBLE 0
3482 212 526 SUSCEPTIBLE 0
3483 664 219 SUSCEPTIBLE 1
3484 610 452 SUSCEPTIBLE 1
3485 230 484 SUSCEPTIBLE 0
3486 680 77 SUSCEPTIBLE 1
3487 852 36 SUSCEPTIBLE 1
3488 406 860 SUSCEPTIBLE 2
3489 885 594 SUSCEPTIBLE 0
3490 297 538 SUSCEPTIBLE 0
3491 301 490 SUSCEPTIBLE 0
3492 103 582 SUSCEPTIBLE 1
3493 204 822 SUSCEPTIBLE 0
3494 770 37 SUSCEPTIBLE 0
3495 834 593 SUSCEPTIBLE 0
3496 836 461 SUSCEPTIBLE 1
3497 969 822 SUSCEPTIBLE 0
3498 765 163 SUSCEPTIBLE 1
3499 556 450 SUSCEPTIBLE 1
3500 583 249 SUSCEPTIBLE 0
3501 594 220 SUSCEPTIBLE 0
3502 664 262 SUSCEPTIBLE 1
3503 89 742 SUSCEPTIBLE 0
3504 431 580 SUSCEPTIBLE 1
3505 403 279 SUSCEPTIBLE 0
3506 717 51 SUSCEPTIBLE 0
3507 12 331 SUSCEPTIBLE 1
3508 580 395 SUSCEPTIBLE 1
3509 451 817 SUSCEPTIBLE 2
3510 47 406 SUSCEPTIBLE 1
3511 150 122 SUSCEPTIBLE 0
3512 817 822 SUSCEPTIBLE 0
3513 203 380 SUSCEPTIBLE 1
3514 714 563 SUSCEPTIBLE 1
3515 894 309 SUSCEPTIBLE 0
3516 834 978 SUSCEPTIBLE 1
3517 466 787 SUSCEPTIBLE 0
3518 195 719 SUSCEPTIBLE 1
3519 306 735 SUSCEPTIBLE 0
3520 939 835 SUSCEPTIBLE 1
3521 974 894 SUSCEPTIBLE 1
3522 442 474 SUSCEPTIBLE 1
3523 99 780 SUSCEPTIBLE 1
3524 144 77 SUSCEPTIBLE 0
3525 584 791 SUSCEPTIBLE 2
3526 304 719 SUSCEPTIBLE 0
3527 14 700 SUSCEPTIBLE 0
3528 402 5 SUSCEPTIBLE 1
3529 619 824 SUSCEPTIBLE 0
3530 187 10 SUSCEPTIBLE 1
3531 51 577 SUSCEPTIBLE 0
3532 373 404 SUSCEPTIBLE 0
3533 767 204 SUSCEPTIBLE 1
3534 255 300 SUSCEPTIBLE 0
3535 51 743 SUSCEPTIBLE 0
3536 467 324 SUSCEPTIBLE 0
3537 736 951 SUSCEPTIBLE 1
3538 961 922 SUSCEPTIBLE 2
3539 490 544 SUSCEPTIBLE 0
3540 7 224 SUSCEPTIBLE 1
3541 583 967 SUSCEPTIBLE 2
3542 18 244 SUSCEPTIBLE 1
3543 31 134 SUSCEPTIBLE 1
3544 949 806 SUSCEPTIBLE 1
3545 758 735 SUSCEPTIBLE 0
3546 650 777 SUSCEPTIBLE 0
3547 908 0 SUSCEPTIBLE 0
3548 942 352 SUSCEPTIBLE 1
3549 831 533 SUSCEPTIBLE 1
3550 103 187 SUSCEPTIBLE 0
3551 868 614 SUSCEPTIBLE 2
3552 421 940 SUSCEPTIBLE 1
3553 568 260 SUSCEPTIBLE 0
3554 986 285 SUSCEPTIBLE 0
3555 285 908 SUSCEPTIBLE 1
3556 380 540 SUSCEPTIBLE 0
3557 75 396 SUSCEPTIBLE 1
3558 32 956 SUSCEPTIBLE 0
3559 495 821 SUSCEPTIBLE 1
3560 480 152 SUSCEPTIBLE 0
3561 962 739 SUSCEPTIBLE 1
3562 743 16 SUSCEPTIBLE 1
3563 968 611 SUSCEPTIBLE 0
3564 380 890 SUSCEPTIBLE 0
3565 680 470 SUSCEPTIBLE 0
3566 218 413 SUSCEPTIBLE 0
3567 571 249 SUSCEPTIBLE 1
3568 856 852 SUSCEPTIBLE 0
3569 940 395 SUSCEPTIBLE 2
3570 565 639 SUSCEPTIBLE 1
3571 905 131 SUSCEPTIBLE 1
3572 22 964 SUSCEPTIBLE 0
3573 198 459 SUSCEPTIBLE 1
3574 693 955 SUSCEPTIBLE 2
3575 901 234 SUSCEPTIBLE 0
3576 717 20 SUSCEPTIBLE 0
3577 977 437 SUSCEPTIBLE 2
3578 796 478 SUSCEPTIBLE 1
3579 784 738 SUSCEPTIBLE 1
3580 954 709 SUSCEPTIBLE 0
3581 653 216 SUSCEPTIBLE 1
3582 512 164 SUSCEPTIBLE 0
3583 399 669 SUSCEPTIBLE 0
3584 546 179 SUSCEPTIBLE 0
3585 110 433 SUSCEPTIBLE 1
3586 368 92 SUSCEPTIBLE 1
3587 701 427 SUSCEPTIBLE 0
3588 812 173 SUSCEPTIBLE 0
3589 171 425 SUSCEPTIBLE 0
3590 308 182 SUSCEPTIBLE 1
3591 106 155 SUSCEPTIBLE 0
3592 301 913 SUSCEPTIBLE 0
3593 66 107 SUSCEPTIBLE 0
3594 870 844 SUSCEPTIBLE 0
3595 949 989 SUSCEPTIBLE 1
3596 523 863 SUSCEPTIBLE 1
3597 229 891 SUSCEPTIBLE 0
3598 449 979 SUSCEPTIBLE 1
3599 82 384 SUSCEPTIBLE 0
3600 17 300 SUSCEPTIBLE 0
3601 880 398 SUSCEPTIBLE 1
3602 323 263 SUSCEPTIBLE 0
3603 407 783 SUSCEPTIBLE 0
3604 957 758 SUSCEPTIBLE 0
3605 751 314 SUSCEPTIBLE 1
3606 467 662 SUSCEPTIBLE 1
3607 950 677 SUSCEPTIBLE 0
3608 887 255 SUSCEPTIBLE 1
3609 680 287 SUSCEPTIBLE 1
3610 370 575 SUSCEPTIBLE 1
3611 728 994 SUSCEPTIBLE 1
3612 443 456 SUSCEPTIBLE 1
3613 473 756 SUSCEPTIBLE 1
3614 323 541 SUSCEPTIBLE 0
3615 524 479 SUSCEPTIBLE 0
3616 91 12 SUSCEPTIBLE 1
3617 19 441 SUSCEPTIBLE 0
3618 785 483 SUSCEPTIBLE 0
3619 939 292 SUSCEPTIBLE 0
3620 119 928 SUSCEPTIBLE 0
3621 39 619 SUSCEPTIBLE 1
3622 132 958 SUSCEPTIBLE 0
3623 158 733 SUSCEPTIBLE 0
3624 134 858 SUSCEPTIBLE 0
3625 845 799 SUSCEPTIBLE 1
3626 330 490 SUSCEPTIBLE 1
3627 419 863 SUSCEPTIBLE 1
3628 678 370 SUSCEPTIBLE 2
3629 811 901 SUSCEPTIBLE 0
3630 828 411 SUSCEPTIBLE 1
3631 251 910 SUSCEPTIBLE 0
3632 707 717 SUSCEPTIBLE 0
3633 914 418 SUSCEPTIBLE 1
3634 263 632 SUSCEPTIBLE 0
3635 897 460 SUSCEPTIBLE 0
3636 697 3 SUSCEPTIBLE 1
3637 624 921 SUSCEPTIBLE 0
3638 480 692 SUSCEPTIBLE 1
3639 183 731 SUSCEPTIBLE 1
3640 449 404 SUSCEPTIBLE 0
3641 949 109 SUSCEPTIBLE 1
3642 137 944 SUSCEPTIBLE 1
3643 446 508 SUSCEPTIBLE 0
3644 231 121 SUSCEPTIBLE 1
3645 596 429 SUSCEPTIBLE 0
3646 800 105 SUSCEPTIBLE 1
3647 455 462 SUSCEPTIBLE 0
3648 815 734 SUSCEPTIBLE 0
3649 156 554 SUSCEPTIBLE 1
3650 211 18 SUSCEPTIBLE 2
3651 899 116 SUSCEPTIBLE 1
3652 844 287 SUSCEPTIBLE 1
3653 995 691 SUSCEPTIBLE 1
3654 415 372 SUSCEPTIBLE 1
3655 89 670 SUSCEPTIBLE 2
3656 779 134 SUSCEPTIBLE 1
3657 300 527 SUSCEPTIBLE 0
3658 188 882 SUSCEPTIBLE 0
3659 242 28 SUSCEPTIBLE 2
3660 13 948 SUSCEPTIBLE 1
3661 640 425 SUSCEPTIBLE 0
3662 316 125 SUSCEPTIBLE 0
3663 336 579 SUSCEPTIBLE 0
3664 857 627 SUSCEPTIBLE 1
3665 528 596 SUSCEPTIBLE 1
3666 721 648 SUSCEPTIBLE 1
3667 676 782 SUSCEPTIBLE 0
3668 679 842 SUSCEPTIBLE 0
3669 843 660 SUSCEPTIBLE 1
3670 678 746 SUSCEPTIBLE 2
3671 922 62 SUSCEPTIBLE 1
3672 408 345 SUSCEPTIBLE 1
3673 679 393 SUSCEPTIBLE 0
3674 967 393 SUSCEPTIBLE 1
3675 525 434 SUSCEPTIBLE 0
3676 995 768 SUSCEPTIBLE 0
3677 504 177 SUSCEPTIBLE 1
3678 705 634 SUSCEPTIBLE 0
3679 923 855 SUSCEPTIBLE 1
3680 746 385 SUSCEPTIBLE 1
3681 704 954 SUSCEPTIBLE 1
3682 820 731 SUSCEPTIBLE 0
3683 166 279 SUSCEPTIBLE 1
3684 662 506 SUSCEPTIBLE 1
3685 465 917 SUSCEPTIBLE 1
3686 806 384 SUSCEPTIBLE 1
3687 325 995 SUSCEPTIBLE 0
3688 381 433 SUSCEPTIBLE 1
3689 15 222 SUSCEPTIBLE 1
3690 209 746 SUSCEPTIBLE 0
3691 30 898 SUSCEPTIBLE 1
3692 220 710 SUSCEPTIBLE 0
3693 450 505 SUSCEPTIBLE 1
3694 353 314 SUSCEPTIBLE 0
3695 785 585 SUSCEPTIBLE 1
3696 934 353 SUSCEPTIBLE 0
3697 545 751 SUSCEPTIBLE 1
3698 142 326 SUSCEPTIBLE 1
3699 628 279 SUSCEPTIBLE 1
3700 996 119 SUSCEPTIBLE 1
3701 284 777 SUSCEPTIBLE 0
3702 478 155 SUSCEPTIBLE 0
3703 740 205 SUSCEPTIBLE 1
3704 161 918 SUSCEPTIBLE 0
3705 670 142 SUSCEPTIBLE 1
3706 699 525 SUSCEPTIBLE 0
3707 871 752 SUSCEPTIBLE 0
3708 590 668 SUSCEPTIBLE 0
3709 743 361 SUSCEPTIBLE 1
3710 516 335 SUSCEPTIBLE 1
3711 435 108 SUSCEPTIBLE 0
3712 824 481 SUSCEPTIBLE 2
3713 482 986 SUSCEPTIBLE 0
3714 702 169 SUSCEPTIBLE 0
3715 921 500 SUSCEPTIBLE 0
3716 26 575 SUSCEPTIBLE 0
3717 384 956 SUSCEPTIBLE 2
3718 500 497 SUSCEPTIBLE 1
3719 565 770 SUSCEPTIBLE 1
3720 240 230 SUSCEPTIBLE 1
3721 479 71 SUSCEPTIBLE 0
3722 240 637 SUSCEPTIBLE 1
